Close,High,Low,Open,Volume,Date
29.83511734,29.83511734,29.733891781,29.77651232,739300,2013-11-11
29.611349106,29.749868372,29.494139089,29.632658355,988600,2013-11-12
29.424875259,29.440857703,29.153163561,29.174472808,988900,2013-11-13
29.414218903,29.488806346,29.281026458,29.307664541,1517200,2013-11-14
29.622001648,29.696591131,29.483482387,29.515449308,709700,2013-11-15
29.883058548,30.010924196,29.8084711,29.931007912,886500,2013-11-18
29.83511734,29.925687256,29.685942404,29.749874229,1361700,2013-11-19
29.851091385,30.085511399,29.787159578,29.952318948,575100,2013-11-20
30.010915756,30.058863074,29.771169004,29.824445157,842600,2013-11-21
29.851091385,29.856420221,29.685934047,29.829782137,1409200,2013-11-22
29.755195618,29.835111909,29.701919445,29.723230727,813500,2013-11-25
29.776500702,29.86174378,29.664619543,29.675275182,627800,2013-11-26
29.829786301,29.909700563,29.765852452,29.808475018,721600,2013-11-27
29.888385773,30.074856427,29.856420885,30.005595782,631700,2013-11-29
29.595367432,29.765853636,29.595367432,29.707248622,681900,2013-12-02
29.350292206,29.504795956,29.259720271,29.472829032,925500,2013-12-03
28.966691971,29.04660825,28.71629156,28.801534642,1505900,2013-12-04
28.705646515,28.876132742,28.631059044,28.838839007,829400,2013-12-05
28.892108917,28.972025208,28.774898899,28.774898899,784100,2013-12-06
28.945381165,28.988001687,28.812188729,28.844153612,933700,2013-12-09
28.774894714,28.828172911,28.678998024,28.753585468,1128700,2013-12-10
28.465894699,28.726950801,28.42860097,28.694985909,989200,2013-12-11
28.290071487,28.396625839,28.210157248,28.35933212,1067200,2013-12-12
28.268762589,28.322038749,28.162208236,28.274089392,691100,2013-12-13
28.460559845,28.615063564,28.407283681,28.449906238,756000,2013-12-16
28.24212265,28.332694562,28.114259052,28.268762763,928100,2013-12-17
28.780225754,28.801537034,28.263438381,28.535152126,934900,2013-12-18
28.545806885,28.668343695,28.092951335,28.119589419,4017000,2013-12-19
28.519170761,28.7003126,28.487205869,28.519170761,1529400,2013-12-20
28.854808807,28.945380719,28.769565731,28.801532647,955700,2013-12-23
29.057268143,29.083906229,28.918746843,28.982680689,420600,2013-12-24
29.083904266,29.222423524,29.035954902,29.110542351,751500,2013-12-26
29.174470901,29.291680898,29.158488459,29.265042817,1172400,2013-12-27
29.169137955,29.217087304,29.041272346,29.057256817,678000,2013-12-30
29.371595383,29.382251021,29.270367835,29.27569667,787900,2013-12-31
29.07324791,29.169146636,28.961366739,29.137179717,1551300,2014-01-02
28.817522049,28.993335047,28.785555125,28.790883962,1021100,2014-01-03
28.961364746,29.201111547,28.950709107,29.094557187,1012200,2014-01-06
29.600690842,29.765848179,29.483480835,29.563397118,1844900,2014-01-07
29.616682053,29.808479563,29.579388318,29.749874542,1691800,2014-01-08
29.483491898,29.542096923,29.392919941,29.520785635,1424000,2014-01-09
29.81379509,29.978954446,29.717896371,29.962972004,1484400,2014-01-10
29.440855026,29.717895536,29.440855026,29.5847031,1422900,2014-01-13
29.622001648,29.66462421,29.531431753,29.632657288,897400,2014-01-14
29.781833649,29.861747902,29.701917363,29.728555447,1328600,2014-01-15
29.520774841,29.74986602,29.350288666,29.74986602,1473500,2014-01-16
29.648639679,29.79781457,29.621999564,29.760520847,3629300,2014-01-17
29.691257477,29.840432354,29.574047483,29.824449912,1554500,2014-01-21
29.701910019,29.755186175,29.60068451,29.749859372,1160500,2014-01-22
29.24905777,29.510113788,29.169141501,29.49945815,2294000,2014-01-23
28.343347549,28.732269174,28.332691912,28.721613537,1922900,2014-01-24
28.029024124,28.343358439,27.938452186,28.226148414,1461000,2014-01-27
28.146230698,28.284749957,28.071641215,28.204833671,935200,2014-01-28
27.565504074,27.794593166,27.490914612,27.538863964,1873200,2014-01-29
27.847875595,27.917136233,27.757303679,27.879842512,1366000,2014-01-30
27.432313919,27.672058668,27.31510393,27.341742009,1170300,2014-01-31
26.958154678,27.44297518,26.910205309,27.416337093,2066700,2014-02-03
27.32576561,27.363059336,27.181917509,27.245849321,1414100,2014-02-04
27.235193253,27.331091985,27.181917082,27.208555167,1107300,2014-02-05
27.469615936,27.570841483,27.272489616,27.293800899,1498000,2014-02-06
27.576166153,27.650755638,27.352403795,27.485596255,1551200,2014-02-07
27.37371254,27.432317542,27.299125094,27.35240126,1902800,2014-02-10
27.917140961,27.997055219,27.810586584,27.847880311,1513500,2014-02-11
28.1835289,28.231478273,28.087630154,28.220822631,2224500,2014-02-12
28.385974884,28.407286164,28.119589978,28.151556899,1403300,2014-02-13
28.476549149,28.51916968,28.385977216,28.439255421,925700,2014-02-14
29.078575134,29.259714906,28.934727052,28.950709495,2655500,2014-02-18
28.998659134,29.387580827,28.92407169,29.217094661,2542100,2014-02-19
28.945381165,29.062589126,28.822842335,28.950707968,1346500,2014-02-20
28.945381165,29.275697837,28.934725526,29.185125923,1855300,2014-02-21
28.258111954,28.327370568,27.901155115,27.965088957,2308800,2014-02-24
27.911808014,28.071638539,27.821238128,27.991724293,1942400,2014-02-25
27.858531952,27.986395559,27.773288869,27.890496838,1531000,2014-02-26
28.380649567,28.401960848,28.060986444,28.098282202,1194000,2014-02-27
28.124917984,28.327369043,28.039674898,28.215487874,1514600,2014-02-28
27.831899643,27.874520177,27.709360781,27.751983347,1282700,2014-03-03
28.151554108,28.290073351,28.055655389,28.140898469,1004000,2014-03-04
27.879842758,27.991723921,27.837220201,27.895825201,1733900,2014-03-05
28.050329208,28.07696729,27.890496651,27.933119209,2097600,2014-03-06
27.83722496,27.922468056,27.672065573,27.906485611,2144500,2014-03-07
27.496248245,27.586818131,27.341744524,27.506903885,2396000,2014-03-10
27.416330338,27.517557889,27.347071735,27.48026417,1722700,2014-03-11
27.253498077,27.340344435,27.117800514,27.19921988,2207900,2014-03-12
27.058095932,27.43804956,26.998390738,27.432622568,2023900,2014-03-13
27.074373245,27.313200166,27.025522049,27.172075638,2169300,2014-03-14
27.10694313,27.25349674,27.047237945,27.052664936,1321600,2014-03-17
27.047233582,27.144933901,26.982097274,26.998382386,1498200,2014-03-18
26.721561432,26.949534394,26.531585689,26.938678341,2744900,2014-03-19
26.819265366,26.840977472,26.520731151,26.613004497,3758400,2014-03-20
27.052667618,27.215504288,26.954965202,27.020099456,1405100,2014-03-21
27.296922684,27.40548115,27.177508164,27.367483927,1320400,2014-03-24
27.535747528,27.655162039,27.432618132,27.546603581,1980700,2014-03-25
27.416330338,27.704010533,27.416330338,27.68229843,1115900,2014-03-26
27.541181564,27.557464611,27.400054923,27.492330353,1385800,2014-03-27
27.61173439,27.747431928,27.573739245,27.666014648,859700,2014-03-28
27.590024948,27.698581324,27.448898346,27.524888638,1858200,2014-03-31
27.817998886,27.899418248,27.709440428,27.850567045,1308500,2014-04-01
27.73657608,27.780000287,27.687724884,27.73657608,1039500,2014-04-02
27.698583603,27.76914691,27.535746955,27.747434804,977500,2014-04-03
27.584594727,27.807138601,27.552026573,27.790855559,1705700,2014-04-04
27.307771683,27.54659859,27.286059581,27.524886488,1445100,2014-04-07
27.633443832,27.666011984,27.481463267,27.606304742,1394700,2014-04-08
28.138246536,28.138246536,27.834283252,27.986265929,1917100,2014-04-09
27.980833054,28.377069632,27.964550011,28.360786589,2261200,2014-04-10
28.035118103,28.176242661,27.96998178,28.045972086,2712100,2014-04-11
28.230516434,28.301079737,28.056823741,28.078535845,1587300,2014-04-14
28.219661713,28.284795953,27.942837568,28.273939901,1861700,2014-04-15
28.203380585,28.317366039,28.067683024,28.317366039,2072900,2014-04-16
28.311937332,28.339076429,28.154527674,28.18166677,1210500,2014-04-17
28.273935318,28.355354658,28.208801088,28.311930458,1329800,2014-04-21
28.138246536,28.339078348,28.132819545,28.27937109,3398000,2014-04-22
27.872278214,27.986265738,27.834283062,27.845139115,3962700,2014-04-23
28.045970917,28.105678175,27.926558471,28.035116934,1554900,2014-04-24
27.600875854,27.638870996,27.372905006,27.50317347,4379100,2014-04-25
27.530319214,27.671443753,27.383765613,27.622592553,2560900,2014-04-28
27.959125519,28.007976725,27.780005809,27.850569123,1571900,2014-04-29
27.855995178,27.888563338,27.73115367,27.747436715,1631000,2014-04-30
27.8288517,27.980832282,27.812568658,27.975405291,1376100,2014-05-01
27.720302582,27.872283215,27.687734416,27.725731645,1210100,2014-05-02
27.600875854,27.606304915,27.400044097,27.524885572,1049600,2014-05-05
27.817998886,28.018830689,27.790859789,27.964552495,2093900,2014-05-06
27.579172134,27.579172134,27.410906419,27.454330631,1680300,2014-05-07
27.296922684,27.427191187,27.237215424,27.253498469,2439700,2014-05-08
27.318632126,27.367481257,27.21007367,27.291490959,1363600,2014-05-09
27.850563049,27.883129133,27.731148555,27.796282793,1472800,2014-05-12
27.883134842,27.953698155,27.818000591,27.904846949,1411900,2014-05-13
28.018838882,28.143680422,28.002555834,28.024267946,1239000,2014-05-14
28.431352615,28.534482013,28.366216297,28.512769907,2438400,2014-05-15
28.881860733,28.914428884,28.784158349,28.876433743,2750800,2014-05-16
28.892724991,28.974144357,28.816734687,28.919864089,1779100,2014-05-19
28.615901947,28.746170444,28.545338636,28.664753151,1663700,2014-05-20
28.572063446,28.6981003,28.539185539,28.665222393,1361000,2014-05-21
28.478899002,28.539177936,28.418620068,28.462457963,1127300,2014-05-22
28.446022034,28.473420982,28.352865192,28.363823099,1534700,2014-05-23
28.599456787,28.720014664,28.539179939,28.676176766,1055000,2014-05-27
28.835096359,28.857016357,28.763859502,28.851537403,1026400,2014-05-28
28.774810791,28.824129729,28.709052904,28.769331838,737900,2014-05-29
28.889900208,28.922778118,28.76386334,28.78578125,1003500,2014-05-30
28.857009888,28.955647765,28.736452018,28.944687768,1135000,2014-06-02
28.681663513,28.692623513,28.550145604,28.566586649,1341100,2014-06-03
28.610414505,28.665214486,28.500816634,28.648773446,3063200,2014-06-04
28.648786545,28.687145504,28.462470707,28.604948631,910700,2014-06-05
28.74741745,28.824135349,28.654260599,28.709058501,893200,2014-06-06
28.90086174,28.933739652,28.813183824,28.840582781,677500,2014-06-09
28.752901077,28.780300031,28.626864219,28.763861077,1046700,2014-06-10
28.511785507,28.583024459,28.484386554,28.506306553,872600,2014-06-11
28.610414505,28.769331313,28.550135572,28.76385236,1143500,2014-06-12
28.63233757,28.725494412,28.561098633,28.593978625,1094500,2014-06-13
28.500825882,28.57754588,28.446027974,28.561104835,1117400,2014-06-16
28.495344162,28.506304161,28.341908362,28.380267312,761400,2014-06-17
28.572063446,28.572063446,28.303550784,28.446026592,1857900,2014-06-18
28.528219223,28.741933933,28.511778183,28.730973936,1147600,2014-06-19
28.38026619,28.451503042,28.325466199,28.402186186,1139500,2014-06-20
28.303544998,28.319983948,28.199426073,28.281625004,1101400,2014-06-23
28.128190994,28.243267833,28.095311002,28.210387841,1532100,2014-06-24
28.073392868,28.095312865,27.958316021,27.974754974,1273100,2014-06-25
27.870634079,27.898033026,27.640478329,27.667879366,1884600,2014-06-26
27.9199543,27.936393251,27.777476426,27.881595355,807400,2014-06-27
27.837755203,27.898034142,27.689798377,27.711718372,1068200,2014-06-30
28.078872681,28.17750848,28.024072692,28.024072692,1066500,2014-07-01
28.347389221,28.380269219,28.281631316,28.314509223,1102000,2014-07-02
28.533704758,28.550143711,28.407667902,28.413146857,637100,2014-07-03
28.358350754,28.374789708,28.26519389,28.341911799,914700,2014-07-07
27.930921555,28.05695842,27.837762599,28.03503842,1660900,2014-07-08
28.073392868,28.078873912,27.898037076,27.952834977,908600,2014-07-09
27.728157043,27.744598084,27.48704338,27.508963374,1423000,2014-07-10
27.728157043,27.821315973,27.640479157,27.733638087,1192200,2014-07-11
27.991193771,28.166549549,27.980233774,28.12270956,910300,2014-07-14
28.139146805,28.237784685,28.007631024,28.166547842,1016400,2014-07-15
28.374782562,28.489861487,28.341904661,28.462460449,790700,2014-07-16
27.963785172,28.210379821,27.898027295,28.13366195,1127200,2014-07-17
28.007642746,28.056961707,27.848725862,27.980243788,2739400,2014-07-18
28.002147675,28.029548709,27.810352973,27.908990845,889300,2014-07-21
28.281627655,28.347385552,28.259707659,28.314505558,868200,2014-07-22
28.391231537,28.467949448,28.330952581,28.451508403,683000,2014-07-23
28.846057892,28.906336843,28.758379987,28.867977891,1399500,2014-07-24
28.944694519,29.03237242,28.851537664,29.004973468,994900,2014-07-25
29.405002594,29.448842588,29.2296468,29.39952364,2070300,2014-07-28
29.531045914,29.684481744,29.525566958,29.662563833,1960000,2014-07-29
29.722837448,29.810515348,29.563920601,29.684476407,2039000,2014-07-30
29.257047653,29.520081361,29.246087654,29.454323456,1864800,2014-07-31
28.977579117,29.169373903,28.867981201,29.059775986,2385300,2014-08-01
29.426921844,29.470759747,29.180327113,29.470759747,1712800,2014-08-04
29.20772934,29.344726196,29.103612481,29.322806197,1621100,2014-08-05
29.120054245,29.174854247,29.015937377,29.043336333,1232900,2014-08-06
28.933731079,29.26800369,28.851534233,29.213205793,1294200,2014-08-07
29.037857056,29.043336011,28.747422274,28.928259143,1331500,2014-08-08
28.791254044,28.851532983,28.714536154,28.752895099,1316700,2014-08-11
29.048805237,29.098124176,28.818651579,28.862489475,1071200,2014-08-12
29.169370651,29.257048556,29.032373794,29.180330651,1152900,2014-08-13
29.750234604,29.821471456,29.695434613,29.722835654,1834200,2014-08-14
29.492681503,29.750236249,29.306365705,29.722837297,1465900,2014-08-15
29.558452606,29.591332617,29.470774667,29.536534689,929400,2014-08-18
29.514598846,29.580356743,29.459798857,29.498159895,901300,2014-08-19
29.481416702,29.564385887,29.37632423,29.481416702,1018000,2014-08-20
29.409496307,29.475872468,29.365247644,29.381840629,1135300,2014-08-21
29.486944199,29.719254502,29.464818805,29.669473421,791400,2014-08-22
29.835414886,29.951572168,29.757978105,29.813291599,957500,2014-08-25
29.63628006,29.785621155,29.63628006,29.652873046,958600,2014-08-26
29.741378784,29.829878245,29.686065302,29.780097167,2361300,2014-08-27
29.813289642,29.874131316,29.592039902,29.680539376,1807500,2014-08-28
29.901786804,29.951567886,29.763506255,29.890724107,1206500,2014-08-29
29.498004913,29.625222753,29.43716114,29.580971969,1239000,2014-09-02
29.912849426,29.99581649,29.818817556,29.946035408,1377400,2014-09-03
29.824346542,29.984752479,29.769035169,29.863067036,1200000,2014-09-04
29.874116898,29.879649299,29.680525051,29.763494191,887500,2014-09-05
29.403968811,29.586500105,29.381843422,29.409499103,892200,2014-09-08
29.398441315,29.486940769,29.321002446,29.486940769,765700,2014-09-09
29.619693756,29.636288857,29.403976433,29.525663994,1194700,2014-09-10
29.359729767,29.409508743,29.188261111,29.409508743,922400,2014-09-11
29.520126343,29.592032808,29.403971206,29.498003062,847300,2014-09-12
29.503534317,29.553315393,29.381846774,29.448222948,834300,2014-09-15
29.658411026,29.730317501,29.39291263,29.39291263,1215200,2014-09-16
29.641815186,29.780095719,29.597564402,29.680533566,1592100,2014-09-17
29.946027756,30.006871519,29.857528311,29.885183992,1376700,2014-09-18
29.840940475,29.951565328,29.840940475,29.907314543,1343900,2014-09-19
29.686067581,29.818817838,29.641818902,29.763506462,997100,2014-09-22
29.486944199,29.558848563,29.415037724,29.498006895,1548100,2014-09-23
29.486944199,29.536725279,29.32653826,29.370786937,1240000,2014-09-24
29.171672821,29.370795089,29.011266838,29.359734499,1627500,2014-09-25
29.354185104,29.392903477,29.177186229,29.315466732,877400,2014-09-26
28.518978119,28.618540272,28.44707165,28.5576965,1621500,2014-09-29
28.142856598,28.203700374,27.999043652,28.126261498,2014400,2014-09-30
27.750133514,28.087538318,27.733540527,28.032226954,2226100,2014-10-01
27.534418106,27.739074807,27.324233222,27.716949416,5464500,2014-10-02
27.882883072,27.999038199,27.833102002,27.910538753,3443800,2014-10-03
28.087535858,28.203693087,27.976913141,28.131786633,3992500,2014-10-06
27.905015945,28.176044647,27.893953248,28.137326261,1259800,2014-10-07
28.447067261,28.447067261,28.082006791,28.164973833,3777000,2014-10-08
27.77227211,28.148395469,27.73908612,28.087551674,2568700,2014-10-09
27.523365021,27.744614787,27.495709327,27.678240701,4375600,2014-10-10
27.899486542,28.176047677,27.882893549,28.087548198,1782900,2014-10-13
27.844169617,28.015638246,27.783325842,27.910543685,1933300,2014-10-14
27.456987381,27.694830111,26.99236462,27.656111723,3897900,2014-10-15
27.412734985,27.545483122,26.997893366,27.031079345,2811700,2014-10-16
27.761192322,27.78885011,27.495694016,27.584193451,2097800,2014-10-17
27.667169571,27.667169571,27.451452275,27.517826341,1293600,2014-10-20
27.899486542,27.932674638,27.772268673,27.799924364,1079200,2014-10-21
27.821266174,28.039143222,27.793333602,27.938584257,1220000,2014-10-22
28.184396744,28.329647403,28.156464171,28.301714829,2005600,2014-10-23
28.301717758,28.318476878,28.18439966,28.279370845,1238500,2014-10-24
28.078260422,28.139713384,27.91066279,27.916250585,1010600,2014-10-27
28.329648972,28.329648972,28.201157423,28.25143691,1261200,2014-10-28
28.318483353,28.407868895,28.150885727,28.301724229,1396900,2014-10-29
28.184396744,28.251435345,27.921825868,27.927413661,1414800,2014-10-30
28.502826691,28.603385637,28.38550863,28.46372067,1437400,2014-10-31
27.988864899,28.117358573,27.899479385,28.089423868,1675700,2014-11-03
28.022388458,28.022388458,27.84361741,27.8938969,1526200,2014-11-04
28.212331772,28.257025598,28.05031985,28.117360589,1087900,2014-11-05
28.134122849,28.307306115,28.03356386,28.245855294,723000,2014-11-06
27.983280182,27.983280182,27.832441722,27.916241577,1308800,2014-11-07
28.139705658,28.184399484,27.977695866,28.083840506,758800,2014-11-10
28.25144577,28.284966149,28.15647456,28.234686646,791800,2014-11-11
28.055906296,28.089424532,27.899480044,27.9106535,731100,2014-11-12
28.016803741,28.083842354,27.93858954,28.005630284,1090800,2014-11-13
28.083833694,28.106180602,27.877130126,27.882715788,1379300,2014-11-14
27.960933685,28.00562751,27.731883161,27.737470955,1071500,2014-11-17
27.899490356,28.033569746,27.893904692,27.966531117,850500,2014-11-18
27.787754059,27.798925385,27.676021614,27.782166264,1206100,2014-11-19
27.446964264,27.5084172,27.368752211,27.424617354,2115600,2014-11-20
27.653669357,27.770987443,27.586630756,27.715122297,1492100,2014-11-21
27.636911392,27.703949997,27.49724639,27.648084848,1616600,2014-11-24
27.888305664,27.98327897,27.793334489,27.821267062,1441900,2014-11-25
27.977695465,28.016801497,27.905069064,27.972107671,2025800,2014-11-26
27.793334961,27.944173416,27.754228931,27.893893931,673200,2014-11-28
27.407869339,27.642505593,27.363175501,27.642505593,1619600,2014-12-01
27.77098465,27.804505013,27.66484003,27.759811195,1507700,2014-12-02
27.748641968,27.854788735,27.703950275,27.82685616,729200,2014-12-03
27.586631775,27.659256041,27.497246259,27.597805231,985400,2014-12-04
27.977695465,28.128531799,27.955348552,28.000040247,1337800,2014-12-05
27.83244133,28.016800155,27.810094418,27.938585964,1359400,2014-12-08
27.396688461,27.491659644,27.262609116,27.374341549,1456700,2014-12-09
27.184383392,27.413433805,27.13969172,27.402260354,1819700,2014-12-10
26.972108841,27.128535117,26.899484563,27.027976129,1812900,2014-12-11
26.469314575,26.921827866,26.441381998,26.83244234,2783400,2014-12-12
25.955345154,26.374340187,25.743055871,26.229089513,3837400,2014-12-15
26.206739426,26.558695808,25.888303409,25.994448038,3158700,2014-12-16
26.089424133,26.184395317,25.865959266,25.983277362,3279200,2014-12-17
26.30172348,26.307309145,25.944179159,25.955352619,3278100,2014-12-18
26.558706284,26.653677494,26.385520855,26.502838985,2793200,2014-12-19
26.692779541,26.748646831,26.59222055,26.737473373,1898000,2014-12-22
26.553113937,26.597807768,26.469316201,26.525181359,2555300,2014-12-23
26.65366745,26.726293845,26.491655542,26.636908332,1009100,2014-12-24
26.826858521,26.888311473,26.687193494,26.748646447,892800,2014-12-26
26.798919678,26.87154394,26.715119829,26.726293284,1110900,2014-12-29
26.480489731,26.525181431,26.36316949,26.430210236,1575700,2014-12-30
26.385515213,26.564286267,26.357582635,26.530768027,1178400,2014-12-31
26.296133041,26.441385874,26.173227127,26.42462462,1446500,2015-01-02
25.692775726,25.888305884,25.586628957,25.843612059,2599600,2015-01-05
25.318471909,25.519589857,25.145286535,25.385510514,3408100,2015-01-06
25.514007568,25.54194228,25.268197874,25.39668945,2122400,2015-01-07
25.597801208,25.703945842,25.491656575,25.491656575,1601600,2015-01-08
25.463724136,25.541936196,25.329644797,25.430203769,1401900,2015-01-09
25.486068726,25.564280785,25.346403725,25.536348211,1603100,2015-01-12
25.53635025,25.731882545,25.391099576,25.681603056,1884300,2015-01-13
25.273773193,25.346397441,25.055894056,25.145279549,2740800,2015-01-14
25.284955978,25.374341512,25.117358369,25.189984781,2449700,2015-01-15
25.273773193,25.273773193,24.983269808,25.083828754,2908800,2015-01-16
25.340820312,25.419032379,25.201155299,25.318473399,3186200,2015-01-20
25.564281464,25.586628376,25.307298367,25.363165647,1860100,2015-01-21
26.167633057,26.212324746,25.905062189,25.905062189,1682600,2015-01-22
26.162054062,26.268198716,26.083839856,26.100601109,1994200,2015-01-23
26.430210114,26.46931615,26.1899861,26.284957294,1847200,2015-01-26
26.240261078,26.3240588,26.022384017,26.212326373,1935200,2015-01-27
25.983280182,26.223504194,25.944174146,26.223504194,1783400,2015-01-28
26.078252792,26.095011913,25.838028787,25.98327947,1774800,2015-01-29
25.541940689,25.782164705,25.541940689,25.765403452,2044800,2015-01-30
25.748641968,25.787748001,25.530764888,25.541938345,1701700,2015-02-02
26.173223495,26.173223495,25.849201762,25.854787425,2197900,2015-02-03
26.089424133,26.217915686,25.988865156,26.039144645,1502600,2015-02-04
26.296133041,26.324065623,26.100602842,26.139708882,1742500,2015-02-05
26.30172348,26.581053583,26.257029641,26.541945408,1475700,2015-02-06
25.905065536,25.983277601,25.804506559,25.810094352,2097600,2015-02-09
25.486068726,25.659254094,25.379924092,25.63132152,3488000,2015-02-10
25.374340057,25.374340057,25.167636422,25.251436288,2363000,2015-02-11
25.776569366,25.776569366,25.575451446,25.603386148,1955100,2015-02-12
25.770998001,25.810104048,25.648092064,25.703957237,1847300,2015-02-13
25.843610764,25.910651498,25.681600983,25.798919072,1813100,2015-02-17
26.072662354,26.145288754,26.016797203,26.08383581,1820300,2015-02-18
25.838029861,26.016800925,25.815682946,25.944174514,1288500,2015-02-19
26.078252792,26.1508792,25.838028787,25.921828651,1339300,2015-02-20
24.960931778,24.977690898,24.676013952,24.782160728,3921100,2015-02-23
25.162044525,25.189977096,24.905061461,24.905061461,3624100,2015-02-24
25.011207581,25.027966698,24.865954792,25.011207581,2392300,2015-02-25
25.055898666,25.067072121,24.899474558,24.910648013,1497400,2015-02-26
24.927410126,25.016795646,24.910651007,24.972103951,1527100,2015-02-27
25.067073822,25.067073822,24.888302791,24.916235365,1229500,2015-03-02
25.033561707,25.117359449,24.944176169,25.067079951,1554700,2015-03-03
25.004983902,25.033556241,24.867846266,25.022127741,1490600,2015-03-04
24.907848358,24.959275524,24.83356419,24.867849694,2063100,2015-03-05
24.462148666,24.713569163,24.427863161,24.679283658,2860700,2015-03-06
24.542140961,24.650708434,24.484998464,24.627851436,1882700,2015-03-09
24.199295044,24.490716357,24.153583222,24.485001017,2652000,2015-03-10
24.027870178,24.107867496,23.94787286,24.039298678,1868800,2015-03-11
23.982162476,24.045018145,23.822165632,24.027874302,3466300,2015-03-12
23.742166519,23.776452022,23.542173205,23.690739356,2318900,2015-03-13
23.85644722,23.913587539,23.725022742,23.765021402,1503400,2015-03-16
24.142147064,24.19357421,23.987865626,24.01072262,2411500,2015-03-17
24.622140884,24.702138208,24.125013101,24.165011763,3266700,2015-03-18
24.325006485,24.445002471,24.245009161,24.433573971,2259100,2015-03-19
24.890701294,24.982127104,24.639278682,24.719275993,3535800,2015-03-20
24.690713882,24.72499939,24.559289374,24.696429224,1855900,2015-03-23
24.582147598,24.685001946,24.559290592,24.645003275,1780600,2015-03-24
24.70785141,24.913557862,24.684994411,24.879274543,2176700,2015-03-25
24.644994736,24.696421892,24.46214311,24.673564893,1982800,2015-03-26
24.639278412,24.690705566,24.502140788,24.627849913,1982900,2015-03-27
24.679279327,24.770705145,24.622139009,24.650709168,1937600,2015-03-30
24.336435318,24.462146646,24.285008155,24.290721315,2073300,2015-03-31
24.525001526,24.570715531,24.399292371,24.507859864,2098600,2015-04-01
24.656427383,24.702139208,24.593571718,24.61642872,1316900,2015-04-02
24.867845535,25.022127006,24.667850067,24.696422405,1205100,2015-04-06
24.850709915,24.98784758,24.833566072,24.890708583,3491300,2015-04-07
25.010700226,25.222122028,24.862131905,25.187838707,2843100,2015-04-08
25.450683594,25.502110746,25.34211395,25.376399445,2915200,2015-04-09
25.536396027,25.599251682,25.456398713,25.536396027,2179900,2015-04-10
25.867816925,25.947814242,25.753534109,25.890673924,3990200,2015-04-13
26.079238892,26.107809051,25.942101256,25.999241574,2965300,2015-04-14
26.222093582,26.239235243,25.987814774,26.016384935,1623300,2015-04-15
25.959236145,26.01066329,25.833524862,25.964949303,2202300,2015-04-16
25.633535385,25.707819534,25.570679734,25.633535385,1772400,2015-04-17
26.004953384,26.153521692,25.976383227,26.027810382,2092800,2015-04-20
26.056381226,26.244948195,26.039239566,26.107808383,2424900,2015-04-21
26.062086105,26.084943095,25.862090717,26.067799263,1820800,2015-04-22
26.347808838,26.387807505,26.14210016,26.170670325,2009600,2015-04-23
27.262062073,27.336346232,27.119209093,27.279205913,3276600,2015-04-24
28.273464203,28.296321205,28.084899385,28.164896713,4058700,2015-04-27
28.324893951,28.336322454,28.022046275,28.113472112,2511900,2015-04-28
28.667734146,28.719161305,28.450599192,28.650592487,4139500,2015-04-29
28.359184265,28.54203597,28.279186917,28.376325931,3540900,2015-04-30
28.130607605,28.142036105,27.913470472,28.073467287,2339300,2015-05-01
28.056325912,28.113468415,27.970615428,28.039184251,2028400,2015-05-04
27.182062149,27.553480732,27.153491992,27.524908395,3675800,2015-05-05
27.570631027,27.633486701,27.439206519,27.524917018,2533800,2015-05-06
27.530626297,27.564911797,27.222063339,27.479199137,1678800,2015-05-07
28.273464203,28.330606708,28.050613882,28.182038374,2105900,2015-05-08
28.050615311,28.216325315,28.016329806,28.084900816,1823900,2015-05-11
27.707763672,27.816331147,27.616337856,27.684906673,1872300,2015-05-12
27.610622406,27.656336404,27.427770775,27.553482089,1752900,2015-05-13
27.810613632,27.844899128,27.633477354,27.799187313,1807100,2015-05-14
27.890621185,27.890621185,27.702054174,27.770623006,1465300,2015-05-15
27.684913635,27.822051303,27.656343469,27.70777064,1436200,2015-05-18
27.342054367,27.387768358,27.22205841,27.256343903,3006900,2015-05-19
27.607694626,27.75782962,27.578820563,27.625017301,2084900,2015-05-20
27.694299698,27.821338477,27.682750518,27.780917448,3228800,2015-05-21
27.780925751,27.890639691,27.757827383,27.827120283,1570000,2015-05-22
27.370937347,27.613463575,27.307417944,27.596140903,2555000,2015-05-26
27.607694626,27.827122524,27.428685569,27.474882307,2437400,2015-05-27
27.538393021,27.584589748,27.405580734,27.549942202,1506300,2015-05-28
27.428678513,27.792470023,27.324738081,27.76937166,1765200,2015-05-29
27.411354065,27.474873458,27.266992608,27.445999405,1868500,2015-06-01
27.590360641,27.700076757,27.515294271,27.561488791,1930800,2015-06-02
27.659662247,27.85599396,27.573044472,27.578817962,1219200,2015-06-03
27.405580521,27.682754274,27.347836815,27.532619317,1358100,2015-06-04
27.243894577,27.336285822,26.984043512,27.030240236,1312000,2015-06-05
27.353607178,27.474872471,27.307412659,27.428675749,1239400,2015-06-08
27.139959335,27.226577108,27.030245399,27.151508519,1817700,2015-06-09
27.469099045,27.53839193,27.347835944,27.365158615,2004700,2015-06-10
27.411354065,27.457548586,27.203473215,27.347834672,1549600,2015-06-11
27.399806976,27.457550682,27.174603439,27.27276818,1640300,2015-06-12
26.989822388,27.041792607,26.862783585,26.955174841,1908500,2015-06-15
26.937852859,26.978273897,26.770393015,26.828136726,2513400,2015-06-16
